7.400000000000000000e+01
7.700000000000000000e+01
7.900000000000000000e+01
7.900000000000000000e+01
8.000000000000000000e+01
8.100000000000000000e+01
8.000000000000000000e+01
7.900000000000000000e+01
7.600000000000000000e+01
7.300000000000000000e+01
7.100000000000000000e+01
6.800000000000000000e+01
6.700000000000000000e+01
